iteration,score,rank_score
8027,10017.18499034151,4132
8028,8170.682367525348,3777
8029,7412.4810840460295,3957
8030,7277.310634350197,4047
8031,6691.84287963014,3889
8032,7073.668725425264,4118
8033,6594.773303067938,3947
8034,7510.246027264502,4345
8035,8224.151019980905,3808
8036,9903.649390495942,4368
8037,7770.517251467022,4504
8038,7656.483114904581,3892
8039,8232.399044019552,4137
8040,6906.757067285334,4125
8041,7487.166323405133,4233
8042,7760.585313642797,4185
8043,10211.308525785324,4411
8044,10974.57330962432,4595
8045,8609.875759774044,4572
8046,5807.917700354716,3836
8047,7497.503168341879,4431
8048,7947.630023025181,4452
8049,7640.258021849918,4575
8050,6731.906189983828,4429
8051,6904.23796042585,4379
8052,6514.987901266583,4047
8053,5697.154460037442,3668
8054,7045.4607039811435,3731
8055,8763.506968444995,4134
8056,11202.775782377616,5023
8057,6577.584171075468,3923
8058,6441.701297168758,4135
8059,7841.75185973233,4457
8060,9109.949996665613,4162
8061,8085.294100519207,3830
8062,8185.156534959716,4242
8063,5170.139873383518,3812
8064,10757.626471746382,4208
8065,6649.007657313426,3804
8066,9084.087011080846,4293
8067,8564.923223700585,4103
8068,7697.464250882257,3978
8069,7336.427404014222,4300
8070,5321.511367851897,3716
8071,7007.5605093531,3811
8072,11425.40332074462,4416
8073,5610.276438485326,4052
8074,7787.858222577718,4060
8075,7214.209869594432,3882
8076,7227.3920087795395,4259
8077,8328.959360807514,4085
8078,9704.581986867386,4290
8079,7698.747469704479,3789
8080,7535.293066664989,4613
8081,9881.952097579575,3998
8082,9471.8170099659,4816
8083,6266.647242380639,4399
8084,6283.675249451446,3602
8085,6891.898266194552,3823
8086,7848.331380749154,4257
8087,7539.103967933481,4321
8088,5846.141140940439,3663
8089,8782.575702362165,4095
8090,6256.793177236715,3766
8091,6826.277505124886,4183
8092,7046.121966226937,4163
8093,8346.065139641225,4604
8094,8069.935242005931,4512
8095,7782.670256109864,4152
8096,8107.492316600066,3987
8097,7494.974594276907,4440
8098,5595.618903051411,3866
8099,7571.858520092023,4294
8100,6241.045215075387,3700
8101,9789.201129152789,4490
8102,6518.599251037927,4014
8103,6071.637433604552,4031
8104,5883.585982228725,4080
8105,5839.870931569225,2933
8106,5958.757781113388,3284
8107,6405.210696512581,3783
8108,5665.755890987304,3554
8109,9528.08011486558,4950
8110,9599.252095298983,4362
8111,8378.621180407135,4294
8112,7814.627431222315,3948
8113,7707.569689445457,4123
8114,7977.379810136289,4646
8115,8518.48468605023,4260
8116,7831.715973544976,4545
8117,6823.58046324437,3758
8118,7272.417871767634,3910
8119,8108.676440225897,4512
8120,6591.459774844486,3999
8121,6158.305265414746,4028
8122,7037.585751209601,4019
8123,7850.117874672313,4257
8124,6215.601439237379,3337
8125,8144.319198755737,4283
8126,9065.068104701932,4282
8127,7375.678890539911,3867
8128,7601.5089301984535,4046
8129,10661.97338725233,4481
8130,9459.691731631903,4129
8131,9981.729702955177,4046
8132,7684.161573400546,4009
8133,8623.757061437871,4363
8134,7301.706970533797,3448
8135,6054.172786214114,4046
8136,7984.792196169881,4211
8137,10200.072899505649,4778
8138,7026.079394000831,4139
8139,5993.068182276673,4037
8140,8727.070106071886,3930
8141,8337.484068934402,4092
8142,9131.308478861423,4547
8143,6210.900675533571,3775
8144,7639.173515785275,4533
8145,7890.328306104618,4363
8146,6019.652151110652,3717
8147,8193.57226206131,4179
8148,6736.296986971075,4167
8149,7432.454115738302,4363
8150,7961.425583142224,4829
8151,6490.146218334056,3687
8152,7895.584630451593,4097
8153,9060.21335080569,4350
8154,8335.623988651765,4024
8155,10654.615433586023,4565
8156,7855.678861155561,3664
8157,7376.240175099284,3970
8158,10340.709587495105,4575
8159,8761.293911714572,4284
8160,6226.139516474271,3984
8161,7995.396031301598,4174
8162,6845.4394911550235,3919
8163,5414.077828533854,3414
8164,6223.203766049766,3642
8165,8122.249116256922,4126
8166,9891.309656206293,4661
8167,8435.606440104915,4132
8168,7454.875476209344,3396
8169,7907.382677476996,4262
8170,9251.79717002311,4254
8171,10075.21946740721,3864
8172,7419.357202599203,4504
8173,9190.882059559208,4634
8174,8649.188487173182,4246
8175,8987.551852645927,4035
8176,6288.308973560427,3750
8177,8935.355783122188,4011
8178,7490.31922916003,4359
8179,5815.881901009221,4251
8180,6252.394558895257,4524
8181,8197.33326736666,3983
8182,10741.842417832104,4780
8183,7382.213251022621,4110
8184,7695.4352472068485,4109
8185,8290.605168183143,4356
8186,5869.972932823208,3591
8187,7868.85945974229,3996
8188,7924.4087529291,4001
8189,6387.658708532126,4011
8190,5717.083392640616,3661
8191,7796.296540302251,4215
8192,7781.174003849664,3709
8193,8080.073363844038,4436
8194,8116.601760616024,4113
8195,7089.014212169352,3965
8196,5884.046178034982,4101
8197,6291.608768685782,3623
8198,5874.9051783135965,3762
8199,8080.413757247322,3968
8200,7594.3514568231985,3799
8201,9238.676646589556,3967
8202,7527.968652699155,3902
8203,6139.7999294745505,3876
8204,7513.254868398601,3825
8205,7998.311757964008,4135
8206,5414.387827572977,3668
8207,8595.979756593926,4352
8208,6311.755527489578,3491
8209,7212.407834205538,3996
8210,7123.8713351477745,3313
8211,7542.059431007764,4054
8212,11422.434050380252,4918
8213,7842.54570250002,3648
8214,6138.845796926597,3592
8215,6503.215364883453,3944
8216,6896.875045789682,4309
8217,7491.855413503602,4145
8218,5807.20517397003,4164
8219,7313.6947391211415,4154
8220,7374.645476637219,4090
8221,6525.437396147771,4295
8222,6027.9985401684435,3958
8223,6606.186575863349,3404
8224,10905.852170291826,4280
8225,9604.072084869127,4354
8226,7841.743689182159,4253
8227,7805.530005065733,4186
8228,8423.821607711943,3942
8229,10564.183909510155,3940
8230,7204.638356488051,4630
8231,7953.826933258776,4296
8232,8103.619377999144,3764
8233,7376.080000332203,4295
8234,8557.128439735035,4203
8235,7671.9857230077,3958
8236,7727.524239378189,4487
8237,8479.58277246507,4253
8238,7628.221038052794,3823
8239,7394.177921555341,3899
8240,8135.424988827613,4157
8241,8047.404771031176,3962
8242,6518.685586533436,3767
8243,11014.233662501414,3974
8244,8533.253962140763,4525
8245,8414.056959830117,3761
8246,7834.9673740360295,4745
8247,8030.241629407061,4019
8248,10529.591622917556,4407
8249,8834.44080635368,4281
8250,7776.0847012241775,4466
8251,11079.593015374201,4611
8252,9702.339122090769,4320
8253,8093.313495594119,4019
8254,8028.108452057133,4203
8255,5789.170813535644,4044
8256,6075.789502356826,4076
8257,10328.028238935785,3986
8258,7868.967398831831,4031
8259,5715.037007356861,3338
8260,7158.237558022757,4034
8261,6026.074463925117,3822
8262,5256.0990412325955,3653
8263,6146.566016994509,3946
8264,6411.187816386339,3822
8265,9561.512134674434,4489
8266,7551.920398463654,4121
8267,8815.211362033988,4557
8268,6209.131157537959,3888
8269,4800.285270828863,3276
8270,7728.117567678522,3755
8271,9232.562285121874,4224
8272,5556.964543162745,3596
8273,7953.899099006876,4449
8274,6533.493677035903,3934
8275,7979.409886455373,3908
8276,7651.310906734308,4201
8277,7536.747250796138,4627
8278,8738.535944377869,4272
8279,10120.914526410797,4385
8280,8513.566810636206,4207
8281,9673.956731362927,4468
8282,6509.559731046833,4170
8283,7339.850544675089,4251
8284,8108.300106403754,4072
8285,6641.301580257365,4172
8286,6645.685125572472,3650
8287,8108.497932687399,4481
8288,11043.236238914964,4559
8289,7092.45493020658,3608
8290,7041.951045970397,4149
8291,6123.827254943417,3940
8292,10463.998338624515,4532
8293,7093.586113786037,3897
8294,6491.0929827072805,3939
8295,8262.118941514851,4182
8296,8196.837060711367,4188
8297,6529.311613994174,3637
8298,12730.506285606732,5058
8299,7907.359962682143,4305
8300,5879.731760734851,4041
8301,6409.0350530131,3955
8302,7462.632041311909,3994
8303,7947.926842531751,3853
8304,9205.989311134821,4623
8305,8171.918677466696,3979
8306,9668.748346334349,4695
8307,10104.052727046663,4796
8308,7119.168352955497,3960
8309,10604.000360780861,4860
8310,5468.921740871742,3747
8311,6463.46115976124,3880
8312,6302.036603208111,3687
8313,6653.085445539605,3856
8314,7555.9417287723645,4052
8315,7451.06684030556,4444
8316,9461.913859123033,4070
8317,7860.175829267547,4186
8318,5215.21896741668,3843
8319,9371.142330197035,4548
8320,8167.4028704546445,4166
8321,6296.321915212425,3651
8322,9308.79569661963,4709
8323,6526.987407023674,3683
8324,10305.323570443004,4759
8325,8194.77153670708,3754
8326,8070.230660237088,3651
8327,7144.939675618942,3295
8328,9289.662559686001,4783
8329,8932.375542313857,3944
8330,7981.122541036764,4340
8331,6139.410720447086,4393
8332,10897.056551401809,4349
8333,6131.10618287061,3653
8334,6562.0031107253135,4260
8335,7477.529503980057,4269
8336,7527.300436156196,4050
8337,9058.666028126987,3981
8338,8490.646879211039,4185
8339,7051.930818503817,4484
8340,7983.556831303641,4754
8341,5604.221334833706,3746
8342,10452.108355186163,4672
8343,6830.130997446382,3927
8344,8612.250998553176,4536
8345,6027.384249734586,3780
8346,7952.5505224010285,4366
8347,8041.97004096663,3728
8348,6331.9475190658995,4495
8349,10586.696453259005,4514
8350,11281.716430335195,4857
8351,7169.381365946816,4195
8352,5958.910874539936,3553
8353,8101.37687731313,4111
8354,7345.225980050897,4163
8355,6828.272773342638,3957
8356,10842.890082006983,4697
8357,8193.180506044217,3810
8358,6626.85342185609,4378
8359,7190.709768106537,4610
8360,7525.883995015462,4257
8361,8554.10681163553,4361
8362,9131.6675065151,4618
8363,6690.00052489282,4069
8364,9263.830295913609,4892
8365,6619.224742094609,3813
8366,7342.609363108028,3668
8367,5920.853455145014,3975
8368,6209.0258308940065,3987
8369,6564.942141841517,4284
8370,6732.984723212341,3503
8371,8433.906656029832,4254
8372,8504.876374798565,4596
8373,9339.504889949883,4424
8374,7338.961474190617,4148
8375,7242.747305066967,3743
8376,9198.416721803278,4785
8377,10442.975898634668,4371
8378,7695.311313007562,4375
8379,8608.186905327475,4852
8380,7670.289483914476,3701
8381,9172.455649912534,4169
8382,6386.864344652108,3690
8383,7944.493140006662,4166
8384,8150.1103692567185,3776
8385,8207.511488072505,4493
8386,7781.329495403985,3842
8387,8008.265461780858,4504
8388,6543.376718773528,4547
8389,5894.416164127308,4023
8390,7274.312933214006,4201
8391,7652.432600831257,4196
8392,6726.884498111798,4307
8393,9559.942031886563,3967
8394,6424.614087964517,3975
8395,5931.555324885274,3946
8396,7549.6318078045515,4406
8397,8178.440071717412,4066
8398,8179.123640528925,4760
8399,6606.045647941689,3589
8400,9164.988154979923,4059
8401,7204.174987724852,3881
8402,6440.43638052569,3708
8403,8162.416518552292,3592
8404,9294.409279890719,4174
8405,7986.508385332515,4238
8406,7272.905730291747,3972
8407,6153.845747407799,4193
8408,8628.65907813215,3923
8409,8012.394064341534,4383
8410,5187.554397242123,3432
8411,6624.758092306343,4216
8412,6547.190313784538,3307
8413,7244.554229362207,4000
8414,6581.194198760324,3647
8415,6253.133807093391,3564
8416,6314.886121625363,4155
8417,6849.958590350119,3967
8418,7714.855553234368,4009
8419,7856.539885579414,4467
8420,6209.602214464035,3885
8421,5808.026790638014,3298
8422,11325.787686961967,4228
8423,11390.436520522282,4365
8424,7461.476171578385,3960
8425,6092.99052492505,3619
8426,5551.105409216288,3721
8427,8372.228380822666,4434
8428,7576.147005374315,4209
8429,6707.9668786594575,3971
8430,8158.182507596746,3988
8431,7279.714913440682,4376
8432,8471.612912965502,4372
8433,5882.053067803464,3979
8434,6853.733340838444,4427
8435,5893.011438621289,3890
8436,8823.963989587508,4073
8437,6367.0814875707465,4060
8438,6351.591682318005,3839
8439,7863.154963979563,4272
8440,6840.66816481421,3841
8441,7510.3778295237025,4292
8442,8831.733125183851,4137
8443,8077.692382385444,4046
8444,6056.64255805565,3733
8445,8227.146719725293,3945
8446,9300.677269182988,4200
8447,7660.7999597972075,4208
8448,6760.199982231508,3919
8449,7522.58087053725,4100
8450,7404.366315818817,4197
8451,7464.429480169131,3772
8452,7768.8893831892465,4072
8453,6124.110916362499,4083
8454,5959.854967560713,3881
8455,8396.620246138193,4102
8456,9359.874451727292,4152
8457,11289.272412805007,4138
8458,5589.043564298191,4039
8459,5779.914716758332,3568
8460,7966.703088271031,3942
8461,9971.660992734376,4331
8462,9608.618742530482,4596
8463,6125.016031608075,4252
8464,6182.460288107769,3549
8465,8334.502090498661,4231
8466,7250.972796858213,3914
8467,8678.90597286385,4285
8468,10517.591777286194,4525
8469,10414.261649059135,4432
8470,7665.172048784791,4539
8471,5820.147825292744,3719
8472,7632.250888156932,4286
8473,6617.075092581961,4195
8474,6151.5121489822095,3717
8475,6061.216472817388,3899
8476,7419.676637347414,4017
8477,7310.2338038462285,4102
8478,6132.885437837209,4098
8479,7074.232898073447,4086
8480,10741.282897833858,4469
8481,8235.891628444218,4016
8482,7425.359227090302,3778
8483,10884.40989906833,4237
8484,7904.841166314897,4226
8485,5936.794090452518,3847
8486,8858.93464214179,4297
8487,6513.096213717758,4197
8488,9392.837385020743,4239
8489,7177.33410985362,3877
8490,10260.843206457102,4457
8491,9050.653732127914,4529
8492,6472.408713702709,3754
8493,6463.5226763399,4180
8494,9293.239851823155,4084
8495,8114.060014070716,4451
8496,8131.549635518228,4313
8497,7033.131291178357,4205
8498,8672.018759611505,3975
8499,8512.205923826821,4378
8500,7450.923006173754,3771
8501,7063.194304628354,4071
8502,7080.076346660649,3896
8503,6414.9798811671335,3549
8504,7941.85803370103,4146
8505,6072.644191539397,3639
8506,8005.819821858758,4291
8507,6487.590951441114,4217
8508,6422.792336043047,3813
8509,7787.935001381213,4648
8510,7861.189203611407,4624
8511,8928.159699293903,4046
8512,7089.47479446744,3751
8513,8464.100830521504,4094
8514,5498.241473282086,3636
8515,9913.032809984368,4287
8516,6359.271272628936,4093
8517,6412.716380500548,4002
8518,7674.135880645376,4387
8519,6893.56745016384,4126
8520,6733.998709016838,4133
8521,11658.695514735931,4275
8522,8842.224649534106,4302
8523,10363.327396372573,4088
8524,6059.143305568691,4011
8525,7512.984557560942,4182
8526,6279.542740448265,3514
8527,7656.568233157609,4204
8528,7195.758644002621,3913
8529,8425.886484080967,4599
8530,8467.581293086467,4238
8531,7047.034307302481,3632
8532,8358.921971789212,3867
8533,6786.805750174449,4200
8534,7978.981174701302,4342
8535,7198.578313811495,4244
8536,10729.435013100228,4379
8537,5940.666418678307,3873
8538,10456.709451857703,4600
8539,6306.461980051886,4133
8540,5755.59953579452,3945
8541,8560.20025332547,4276
8542,7540.373672679307,3965
8543,9886.439039558652,4037
8544,6330.693505283857,4014
8545,8346.106187049023,4678
8546,7658.434068392586,3751
8547,10386.016975655406,4451
8548,6739.55743532169,4690
8549,8069.997268472132,3878
8550,7989.640620244785,3716
8551,5768.550523005445,4246
8552,9266.011086293824,4047
8553,6962.30388232874,4265
8554,7762.863376839251,3942
8555,6836.473250172218,3701
8556,7613.2256911872955,4499
8557,6809.360002334571,3961
8558,6802.383060401929,3572
8559,6008.482756781491,3925
8560,8478.90941534693,4176
8561,6563.259052222136,3395
8562,5965.892991440352,3739
8563,5646.364855820313,3953
8564,5843.99934230593,3382
8565,6513.348582962916,4649
8566,8281.42164629514,4427
8567,9620.609930088947,3914
8568,8787.783809164579,3794
8569,7865.011177310439,4094
8570,6537.433576200532,4108
8571,6750.10273172847,4028
8572,5881.259037489995,3846
8573,6924.625037692455,3884
8574,7121.314785337823,3944
8575,6082.600422768164,3705
8576,10239.023748051426,4348
8577,6368.330203062373,3975
8578,8962.204327566436,4384
8579,6484.365110905312,4106
8580,8110.882924117057,3706
8581,7539.202733258732,4104
8582,6648.933948252147,3704
8583,9307.946043874192,4817
8584,7885.2280393419505,4310
8585,5478.1180651667455,3715
8586,6310.7966393543165,4190
8587,9412.429264094078,3918
8588,8765.622622813029,4213
8589,7680.964438700504,3961
8590,6966.0463101878695,3754
8591,5726.990857240157,4002
8592,6118.2959627377195,4208
8593,5670.916702865101,3818
8594,8147.588499795655,3895
8595,8224.883135377891,4269
8596,6976.0194793313985,4055
8597,7409.662650208906,4471
8598,7978.303454055834,4210
8599,6699.9488968229125,4199
8600,6594.462109363814,4154
8601,6381.265611748766,3916
8602,6511.055889059726,3805
8603,7613.577222011163,4125
8604,6462.911196085497,4093
8605,8349.3356718986,4032
8606,7332.985403270311,3784
8607,8243.557150625766,3884
8608,12459.063996225843,4565
8609,7758.197372424089,4381
8610,7744.817358698508,3843
8611,6067.782172195267,3935
8612,8205.163188073175,3888
8613,8633.57475367014,4521
8614,5679.087235714704,3423
8615,5503.0347873367255,3798
8616,5102.980154995988,3359
8617,7872.3589525021325,4348
8618,8975.019495516764,4067
8619,7636.973056588203,3950
8620,6806.332846628122,4063
8621,6136.079139545471,4255
8622,6846.109884813323,4395
8623,8258.458695603862,4133
8624,7940.273729358387,4115
8625,9086.393641336264,4427
8626,5480.008281936142,3994
8627,7158.838018423091,3622
8628,5431.117751809508,3570
8629,7997.112651069376,4024
8630,8256.220627971732,4218
8631,9893.387813563277,4568
8632,7095.126878545103,4352
8633,7202.383810377258,4293
8634,8464.832853232314,3966
8635,5560.387581313208,3598
8636,8456.518021464748,4112
8637,7773.895962109104,4389
8638,7212.359906778546,4346
8639,6053.321756141941,4050
8640,8255.17718772016,4070
8641,6708.217947550619,3700
8642,8844.633978286363,4656
8643,6199.50577248425,3542
8644,9149.978343584286,4567
8645,6240.874749705984,3784
8646,8798.257764780195,4053
8647,10790.056521942453,4656
8648,5868.778530121414,3965
8649,6751.516292886494,3866
8650,6615.541204506128,3663
8651,5826.154558401276,3942
8652,8158.150527920894,4533
8653,8195.28549377696,4501
8654,7353.354126989025,4416
8655,8129.629987079393,4518
8656,6009.450940308352,3398
8657,10320.701413638177,4071
8658,7734.101133039953,4168
8659,9103.907589499333,4682
8660,7608.0717336612815,3974
8661,8074.559884903022,4090
8662,8553.921921751158,4373
8663,9264.932904202193,4173
8664,7598.657541554876,4524
8665,10193.64126918044,4415
8666,7261.984886262178,3702
8667,6624.2775591829495,4459
8668,6948.032749837848,3593
8669,6705.344727461346,3835
8670,5902.25958508465,4039
8671,9431.874884226156,4160
8672,7993.365733637094,3953
8673,8661.27268466089,4518
8674,7037.778946733743,3668
8675,5996.989600691395,4049
8676,8022.204727476985,4443
8677,8452.679925034512,4439
8678,8567.092088459864,4357
8679,9021.602570213674,4573
8680,6308.169772557762,4217
8681,7129.335430408001,4185
8682,6375.8436025910005,3766
8683,6390.325208239025,3645
8684,7915.203414341681,4542
8685,7530.479798519759,4199
8686,7205.633705442027,3951
8687,7710.482361951092,4131
8688,6129.836294807591,4053
8689,6256.352102524591,3905
8690,7689.945601622072,4391
8691,7774.553394081593,4379
8692,6314.228146215567,4016
8693,6396.766239262016,3747
8694,9527.376308541023,4578
8695,10531.84042819952,4211
8696,9334.977503920432,4902
8697,6050.465688490631,3528
8698,10939.713754363851,4918
8699,6710.720272332725,4130
8700,8816.091931611787,4291
8701,5837.202674601374,3771
8702,10519.487617526342,4501
8703,5998.322078295548,3771
8704,4336.188772759624,3364
8705,6354.762786179645,4076
8706,6936.802793833294,3932
8707,8262.462503048831,3577
8708,7037.050859322238,3975
8709,8006.678197660237,4068
8710,7613.176981174214,4286
8711,7518.883733617224,4006
8712,9237.559208711386,4263
8713,6574.850849157511,3819
8714,7713.967724501928,4101
8715,7431.135610049183,3833
8716,6343.470319254912,3883
8717,6239.336409095417,3523
8718,5929.693016712453,3678
8719,5987.478760987225,3990
8720,9143.13858568572,4110
8721,5862.451458199689,3808
8722,6547.251600303073,3869
8723,8712.51063528737,3863
8724,7656.220282151807,4357
8725,7963.245935828179,4665
8726,5809.575664579012,3999
8727,7026.48607463514,4124
8728,10098.96943342647,4224
8729,7531.436993650256,4665
8730,8497.603775161288,4196
8731,6279.161833072529,3980
8732,7010.66121634528,3936
8733,6356.27081068258,3533
8734,5677.15482982237,4115
8735,6682.734486667813,4336
8736,7804.0584437815305,4157
8737,7494.456594915247,3812
8738,7899.531275275437,4466
8739,8168.417158854989,3786
8740,9837.364354140962,4660
8741,7501.446389644145,3891
8742,8899.775428501947,4215
8743,7510.386428498329,3605
8744,7367.363429714817,4205
8745,7759.962954678717,4354
8746,6538.109946830537,4374
8747,5399.779202382142,3698
8748,7516.066406991274,3835
8749,6305.651553178141,3933
8750,6161.952358248752,3452
8751,6387.070346694674,3564
8752,10013.063079979336,4656
8753,8762.287814855901,3819
8754,9798.489396707591,4826
8755,7368.606138247168,4273
8756,7462.164831760265,3856
8757,7991.918875980788,3996
8758,8391.36458431675,3974
8759,6499.288374462787,3812
8760,6032.888348427021,4407
8761,7864.426291819658,3915
8762,6660.840988455922,3891
8763,5877.155090927595,4205
8764,7489.871918817423,3883
8765,8643.388697137802,4552
8766,7398.71867385194,4166
8767,5891.727443531561,3694
8768,4370.726128235511,3604
8769,5279.92497425879,3897
8770,6404.015890007779,4273
8771,7775.088744264238,4443
8772,5825.328433574965,3598
8773,8496.086865942281,4281
8774,7728.797964084022,4022
8775,7782.1523274023775,3982
8776,8100.38563508273,4395
8777,7958.838996535114,3807
8778,7459.550152243931,4319
8779,6446.5770419989185,4519
8780,7826.254410524934,4431
8781,6400.494076438153,3259
8782,8947.275613925805,4325
8783,6163.441746476244,3486
8784,6012.858701957464,3682
8785,8391.178578505838,4189
8786,7759.072746066832,4013
8787,6706.837113745152,4196
8788,8095.062915244823,4046
8789,6804.493181237924,3618
8790,6680.758473573835,3939
8791,9889.421601817925,4445
8792,7701.550793239805,4402
8793,6683.785522274893,3607
8794,8352.022053694222,4395
8795,5949.110198510923,4010
8796,7361.886528176941,3732
8797,8761.21437449859,4035
8798,5537.636388027676,3828
8799,7074.490775770155,4042
8800,7449.8830310537405,4132
8801,7724.225573823363,4606
8802,5999.252121499257,4259
8803,7919.290577725737,3770
8804,7327.856058645756,4012
8805,6062.9638975364305,3343
8806,7608.491789141834,4102
8807,7640.046876083033,4091
8808,7063.8141545714825,4154
8809,5792.804076507349,4126
8810,7836.191049326406,4413
8811,9598.258071771348,4283
8812,6334.6887539710715,3424
8813,7278.596296398211,4112
8814,8583.316566086804,4071
8815,8369.564688129307,4425
8816,8009.312192316593,4337
8817,5222.989886082979,3788
8818,7955.006742065894,4143
8819,7596.390796155599,4044
8820,8132.136411821623,4332
8821,7102.473382615867,4336
8822,7488.030955050968,4332
8823,10234.952553108567,4756
8824,6900.009188246609,3846
8825,6166.90682709283,3854
8826,8375.70028207172,4205
8827,6871.40550013891,3985
8828,6710.75777067411,4142
8829,6014.7271060182875,4054
8830,6914.369313040573,4005
8831,5807.608562726028,3447
8832,7247.119075384093,4526
8833,7831.478360352631,3842
8834,6078.121886297925,3946
8835,8229.323594888812,4160
8836,10138.21737233111,4521
8837,8207.942445583096,4020
8838,8841.367017765522,4364
8839,7020.880119241708,4022
8840,7694.491465572437,3875
8841,11011.776337559713,4609
8842,7768.899859917186,4196
8843,8431.467189174597,4261
8844,11013.126058361577,4637
8845,4724.242491630777,3658
8846,8249.158782544619,3684
8847,8275.99381919112,3789
8848,6248.165451531711,4147
8849,9686.02103626277,4138
8850,9879.43827272431,4189
8851,6244.317840365987,3602
8852,7101.079491625798,3931
8853,5753.280570464325,3625
8854,7749.3918037804715,3678
8855,7926.543240216281,3697
8856,6633.398255613306,3859
8857,7463.04521987691,3947
8858,8780.965013028726,4212
8859,6419.077026443466,4155
8860,7273.095587664518,3534
8861,7679.639369652544,3997
8862,10075.653193525553,5070
8863,6367.528746243333,4123
8864,5749.71682968922,3905
8865,11044.10800061029,4098
8866,8422.631994511563,4202
8867,9889.23018404139,4523
8868,6048.561664470483,4021
8869,8649.158631976159,3990
8870,9252.64665313702,4596
8871,6575.791137577154,4480
8872,5613.068660359411,3644
8873,8980.813490399309,4639
8874,6854.651620795617,4318
8875,8053.433772778335,4277
8876,8132.2676983216015,3778
8877,8387.413138058891,4298
8878,6238.906299605758,3495
8879,6329.271397947498,4457
8880,9151.821574938764,4144
8881,7003.436573233827,3833
8882,5775.9139271770855,3496
8883,6607.644570983662,4330
8884,5712.930637728545,3501
8885,5616.709475960071,3984
8886,7508.407552821334,4180
8887,6516.200115414353,4030
8888,6451.720821562155,3574
8889,6110.504264167299,3890
8890,8163.707172557775,4353
8891,6695.4991470972,3847
8892,7859.845012040425,4319
8893,8336.672261160693,4638
8894,6139.276043994625,3644
8895,7671.104450542739,3927
8896,9195.667326989755,4253
8897,6252.653189554367,4303
8898,7639.444235472583,4517
8899,6427.115736509411,3880
8900,8446.729077612074,4114
8901,6451.058323825722,4013
8902,6942.224025973793,4103
8903,6051.990016435881,4085
8904,9175.92017441629,4550
8905,8273.473376456004,4117
8906,7351.577284045389,4259
8907,7021.13809223074,3964
8908,9072.81005607803,4573
8909,6527.427158273759,4424
8910,6117.448022763844,4385
8911,8069.097237258619,4306
8912,5669.370002024531,3788
8913,8802.934077481943,4078
8914,7312.146858886371,3969
8915,8526.696159280224,3880
8916,8117.612582751072,4140
8917,7800.859268749075,4139
8918,6704.668104931196,3769
8919,8458.66254953498,4221
8920,7677.143984506035,4107
8921,7995.442389446879,4144
8922,5895.050394810825,4142
8923,7951.584145204016,4315
8924,6124.018970000069,4367
8925,8221.788949469703,4235
8926,5994.143896448309,4166
8927,6636.4394806980745,4116
8928,8768.489858760484,4078
8929,10123.261152862242,4718
8930,5759.224423987989,3935
8931,6863.643634304752,3604
8932,8769.267879370715,4881
8933,9071.911176155092,3943
8934,6518.816505391901,4469
8935,10984.047136871182,4614
8936,5650.148112419556,3683
8937,6191.128992351812,4316
8938,7936.707342229666,4132
8939,6314.701171969793,3547
8940,8138.146521355187,4153
8941,9931.328519359604,4442
8942,6589.004953313169,4434
8943,7667.034079215161,4146
8944,6002.349454059748,4561
8945,6265.633338635399,3933
8946,5899.3352805892155,4219
8947,5868.574218162986,3545
8948,7829.401681534069,4120
8949,5874.109101779181,3741
8950,7927.469196223909,4260
8951,5468.895335986199,3797
8952,7755.800446538059,4124
8953,10474.326523761718,4509
8954,7872.505820017344,4275
8955,9457.71986183972,4727
8956,8062.3707209241575,3918
8957,8178.383092163625,4585
8958,7281.262149080252,3652
8959,7854.822837237045,3810
8960,5626.092505589269,3687
8961,7754.5094286943195,4654
8962,6582.953406082575,3914
8963,7345.706895114209,4230
8964,5885.453632075734,4049
8965,7033.892135263565,3960
8966,8647.42914267343,4086
8967,10272.28054760171,4110
8968,8030.156975480371,4011
8969,5254.92113494691,3401
8970,10648.400617985695,4479
8971,8093.327054082548,4168
8972,7519.748403391908,3962
8973,6248.477382213137,3391
8974,6201.015460481517,3964
8975,7530.217332894517,3886
8976,6009.153646046832,3801
8977,7665.569299032312,3699
8978,8539.604893722339,4201
8979,8993.525384746707,3951
8980,10772.65301600699,4534
8981,6674.7453004312465,4116
8982,7459.498052989548,3811
8983,6878.233033258543,3869
8984,5843.07933156825,3772
8985,8570.263448227495,4487
8986,6646.647806273828,3915
8987,7874.178591932662,4321
8988,7462.2018392609225,3833
8989,7038.679496142982,4039
8990,6786.303824892543,3833
8991,6161.676941789028,3925
8992,10413.347705023869,4759
8993,7602.304822941532,3768
8994,7784.334725173506,3878
8995,5911.642591614726,4257
8996,7313.742904031458,4228
8997,6152.192716862673,4200
8998,10236.7382217327,4693
8999,7134.593836318708,4066
9000,5718.474768371136,3699
9001,10043.909467935613,3886
9002,8044.773065874372,4273
9003,6168.1440422287005,3426
9004,5567.99243961655,3494
9005,6951.861630752089,3654
9006,6509.251454061444,3752
9007,5771.4531199104995,3751
9008,9568.84726818419,4318
9009,6002.561249498907,3220
9010,8185.16432748521,4443
9011,8115.250683338081,4349
9012,6082.935089254302,4149
9013,8750.34254128541,4760
9014,6110.259209753279,4270
9015,8779.501819115036,4444
9016,6603.271232268204,3762
9017,7004.868368618182,4066
9018,10569.95112688563,4120
9019,6391.938199178293,4023
9020,7944.638917520221,3923
